%pc_wealth_adj,factor
265631.3,342
470456,290
191836.2,337
76125.17,885
442874,89
48615.74,206
183816.2,2145
77876.27,633
99294.79,2877
33363.79,2877
97265.18,775
587189.6,5451
13831.47,1092
193335.3,1252
33862.81,4683
225134.3,243
75285.37,7542
176344.5,379
71091.42,557
2593.445,181
124523.5,2608
160770.2,418
232228,1424
92683.17,558
74375.16,198
101031.6,39
40321.52,228
63440.77,243
1982.406,29
25141.83,310
91321.41,379
29586.87,2051
25764.85,2877
1160.865,586
41255.87,204
192030.4,2081
218331.8,2647
131440.3,4928
70953.02,2567
114663.3,838
236797.1,269
109184.6,2639
118317.4,1074
117868.4,451
183117.2,1532
58978.27,277
932863.9,2800
142794.1,97
65576.69,1099
4720.986,1041
501923.3,409
97821.67,877
18114.74,364
289200.4,1705
115424.5,1767
116544.8,1089
37449.88,364
604211.1,141
131058.7,2549
9409.146,39
106507.3,628
104761.8,1357
303991.8,830
204735.5,329
48898.16,3373
130418.8,816
120494.9,106
140708.4,5274
26592.79,1064
20746.86,394
150731.3,387
263922.9,1425
2790.972,1073
190928.4,418
41900.32,185
130603.3,927
116765.3,2315
53733.93,1474
17006.83,2611
18231.62,1573
23987.31,1901
106030.5,830
1071.703,364
56438.02,1044
30285.49,557
68192.49,38
39856.42,379
2183.449,78
51942.12,1415
208324.6,1874
131823.2,1002
45888.71,466
42978.73,862
108914.9,397
6754.978,270
105426.8,849
130107.6,1311
37595.07,1494
146720.8,628
76194.06,872
40930.55,15
37352.98,364
380677.3,466
105120.2,2216
27242.58,17
205144,497
177425,286
198103,383
125615.9,735
590288.7,501
406826.2,1006
52388.25,882
167854.5,1283
261960.1,2221
60418.28,2549
38865.81,1863
341916.5,387
132624.6,2629
154363,107
299703.8,1872
194867.7,406
75608.88,3180
368239,466
153646.3,605
201472.3,257
21438.26,612
130746.6,1941
226764,3462
545980.5,5977
2456.355,270
142455,1363
65596.97,32
449167.2,293
793191.9,321
83905.3,101
10719.13,109
168677.5,1616
124206.1,404
61872.51,96
140895.5,116
491214.9,358
64388.91,340
94932.42,4740
227800.3,1859
13533.3,218
167316.2,1415
81976.86,206
235298.3,904
160897.6,3069
339001.1,1707
247638.5,109
2074.756,4025
98889.44,1006
275495.3,1018
9187.824,111
90720.93,2553
72289.59,1279
70966.2,4439
112836,520
274640.5,1114
38271.36,439
391307.3,336
10629.23,364
149356.4,1319
52810.45,3338
95048.91,679
306480,938
107314.8,1972
33613.39,2887
102821.5,321
53914.02,595
116253.7,1171
24187.01,1227
231353.5,22
865592.6,3953
5804.324,586
126935,1550
73371.09,271
419506.9,13898
220761.3,1521
142840.1,1789
136411.1,480
72576.74,511
215443.5,358
93372.95,3193
34574.32,4436
122198.1,676
148096.6,342
179100.3,842
242328.7,235
53361.12,852
94678.34,166
51412.05,211
139774.1,454
209721.5,602
160790.6,557
158664.1,359
83766.8,244
162934.2,2608
100118.6,340
96437.09,203
52353.43,2422
45734.68,10235
-9829.608,980
105444.9,975
102223.9,2962
111415.8,89
182741.5,116
18410.15,260
75976.65,185
48338.9,171
230064.5,7341
207863.8,228
11015.63,434
102964.3,939
77316.67,341
278724.9,2810
95489.53,124
178147,1708
98876.02,77
316998.2,283
28219.01,2643
100270.6,557
159727.4,4681
103153.2,1807
68381.32,1086
34428.4,1092
66272.66,612
34521,3462
110853.1,1807
34966.16,1092
34895.84,140
193669.3,479
128916.2,881
113641.9,171
66095.77,3791
171858.8,1807
67626.7,1807
457889.4,1273
185787.4,1648
50981.11,1807
371120.9,2629
119569.4,184
6269.222,852
52271.07,711
42040.51,576
22155.18,2567
582782,2619
136849.8,99
160687.8,109
12091.38,1579
226627.1,1465
103687.9,173
142574.9,885
202225.4,2315
138250.6,108
10196.22,939
68212.95,1059
133881.1,2590
621712.8,1686
41028.79,1644
175326.3,404
288472.9,1794
739249.1,4730
22967.98,1149
462367.7,1843
146787.3,394
119400,877
125905.5,596
120603.4,353
491599.9,4581
61872.51,932
166540.9,5127
119518.2,659
183123,2590
16084.68,132
458200.1,11377
18468.48,318
5458.624,54
132251.7,1494
75913.41,671
130769.6,2302
61805.57,1820
333773.5,789
11456.11,1573
93674.14,1069
7961.244,1059
76060.15,1648
48116.28,439
13190.01,17
5763.094,181
22938.43,726
1339.891,17
22845.18,38
43896.77,173
172144.8,149
282844.9,1477
46469.06,2643
98216.3,2996
66318.47,688
32157.38,111
478911.3,1699
64302.51,414
119569.4,102
166950.3,398
102952.8,102
48312.33,4436
152653.1,497
35830.46,15
70091.68,1521
138253.1,901
82693.95,1604
339136.6,321
35134.75,277
59476.84,38
134729.4,107
134520,215
185275.3,4092
82696.18,539
104177.8,511
288898.8,665
101137.8,77
110215.6,589
95975.96,1252
115113.3,1248
188696.3,726
227983.3,218
60196.81,591
175919,642
669948.3,763
493614.3,927
23313.47,1459
103025.3,190
332077.7,19
74269.91,849
188259.2,893
82377.88,628
55192.72,850
60136.29,723
31792.05,4819
186664.4,1425
256787.2,94
19470.04,550
448979,132
117153.9,557
83738.51,243
119497.7,218
207386.4,271
26020.68,1579
896653.2,321
122343.1,1557
51213.1,312
119024.5,2549
25283.37,980
163918.6,501
160302.5,65
49498.01,994
187320.1,78
197225.2,1652
118513,246
160178.5,132
68004.7,78
74235.21,1285
25873.96,1690
83050.16,1535
55898.1,10295
14584.32,539
113440.4,25592
209665.6,65
10897.03,586
133625.3,661
295245.8,65
59980.23,1767
17982.98,218
17361.86,11
116597.4,559
65410.76,349
563353,497
72475.6,65
1289.85,1073
142333.4,640
209311.6,984
111468.1,775
45978.75,4683
144517.8,907
4523.543,179
87903.88,2759
801945.4,374
124970.6,155
292904.2,173
21577.26,29
85990.04,1002
160105.7,10295
602344.4,975
80695.02,735
95850.34,1800
59608.97,3180
50424.97,179
197502.9,830
55426.55,1272
183119.1,975
127602.8,206
16523.45,102
705640.9,231
203221.8,975
0,137
126685.5,15
340129.1,297
97269.3,439
42328.51,1056
6634.091,542
22060.4,1064
349298.6,138
856442.1,5866
170354.9,422
49422.56,1380
239138.7,579
420406.9,2619
38464.57,132
130513.8,2328
94906.02,158
38452.89,1148
62225.27,1059
38693.53,310
203257.9,939
243683.1,137
79623.41,34
69597.52,349
84954.7,2264
324391.6,132
126649.4,164
52463.09,1424
99341.78,1627
67726.44,809
1819.541,783
36362.13,900
405574.4,2926
54660.77,670
83438.46,3832
29834.49,6560
10719.13,1041
131580.8,1187
89461.15,2610
89015.52,235
156790.6,670
182440.9,2442
82634.61,850
159425.8,1006
220828.4,2672
898034.6,295
35414.59,718
181441.9,102
315459.9,355
377555.4,2382
162779.3,321
31940.3,1396
900462.2,1425
102826.1,2422
254042.3,3525
294671,94
89326.53,2926
296105.6,198
110623.3,254
269473.1,203
108.8338,852
342777.3,663
60960.7,1877
2729.312,13
196557.5,3920
20163.58,305
113581.3,1667
12259.01,862
846.0195,13
206776.1,378
79269.62,9168
186474.7,106
257180.1,2537
250795.1,4205
169264.3,351
39369.32,223
301849.3,754
123608.5,1363
87804.38,1657
198282.3,293
10719.13,351
623301.5,89
459221.9,6234
67970.5,1881
666027,235
9829.913,3163
340738.6,327
139119.4,500
295109.3,714
66846.31,852
67980.03,667
311122.2,1319
81667.86,1126
109856.2,1273
79098.23,994
131755.3,557
5542.262,247
157982.8,274
131010.8,97
97546.49,220
49327.68,2484
163053.2,19
46027.59,260
75007.66,256
147837.6,1648
168645.5,41
54289.34,196
257628.7,1585
73459.9,117
107034.1,1962
43058.66,39
5098.108,1883
95083.41,1494
65786.08,2040
100349.8,223
156348.8,293
439215.5,1843
110449,394
74262.89,508
241807.7,628
1728.963,220
70509.84,526
71024.18,461
62414.81,15
18720.08,29
787018.6,210
25142.08,1579
206057.5,235
58929.78,97
145571.3,1447
244077.1,106
189067.4,509
301810.5,150
85619.29,483
5277.467,90
27350.82,71
19250.88,1059
258054.1,2315
87255.72,1576
411823.1,1425
99358.09,1018
84797.66,424
94746.59,5610
158104.3,358
90436.34,480
71617.15,2319
301399.3,706
65748.91,612
248917.3,1657
64857.19,107
151838.7,163
254191.2,572
44875.15,1454
262707.6,361
67564.08,1657
336802.9,351
14778.59,998
354491.5,1928
200229.1,975
49362.06,4740
327172.3,789
213395.1,793
447254.7,523
31339.63,17
114927.7,753
76097.74,3193
5970.933,318
72364.96,427
69791.67,419
232970.4,480
205241,383
103610.7,1657
6232.281,179
59439.67,718
70933.98,4302
103647.7,1883
68853.86,1135
68769.27,3180
597579.2,1214
25641.5,718
5709.527,179
145448.5,1789
250725.8,1415
41639.57,852
5277.467,718
1091.725,179
138869.2,1218
26014.7,376
26833.03,557
154919,143
108371,1415
35970.29,718
170961.1,718
166598.1,196
9269.364,179
37652.72,718
345192,1332
84657.02,5368
15794.24,4284
0,460
113670.1,3702
114764.3,845
18627.75,490
50153.2,938
29857.64,5368
111341.7,300
26797.82,196
80436.94,688
76795.18,5368
166246.2,4331
182965.5,2555
127194.8,628
329497.3,96
51690.63,2555
27058.49,204
36874.44,1604
29987.47,490
108256.2,2297
92168.44,179
57089.84,1604
545938.3,433
225326.9,2139
521596.3,1936
83297.95,448
125616,9295
80726.45,2555
0,852
216783,852
208131.4,751
112131.3,4346
331024.5,1859
40911.99,466
77615.05,228
72169.16,852
116969.3,246
33854.29,5469
66393.17,68
124192.6,179
38283.43,138
47927.56,359
231574,1298
105746.4,6560
159730,164
69384.95,559
8267.718,6560
267908.2,4346
42904,6560
439332.6,3079
5359.564,305
87903.88,3069
476243.9,1566
151393.7,157
180329.4,293
113505.8,6796
-4914.804,3163
263487.7,1473
72020.41,15
106431.4,379
82758.32,794
107097.7,253
355711.3,93
121100.5,3525
90535.27,904
719407.7,218
324660.8,1602
88048.17,1000
223264.6,2021
82815.6,975
47337.3,39
174470.3,1657
21419.96,132
75527.41,280
179610,1311
240125.3,537
58437.09,68
8940.85,6560
94746.59,203
169308.7,666
317137.6,256
36250.12,1846
15212.03,1380
120961.2,245
33854.88,1502
121949.9,927
55311.66,1051
46626.95,1680
83482.05,6560
72516.46,150
62459.35,264
2321.729,270
53418.43,576
374458,1076
26148.02,313
490105.5,1017
51065.28,976
24474.92,218
188392.7,39
100188.9,1421
5006.457,141
18418.76,777
41221.99,1657
53823.32,11058
56025.95,3243
314077.3,361
113426.4,805
63319.35,78
46590.57,109
264145.5,89
286752.1,4092
189232.5,1335
5186.889,1226
20747.21,711
204782.3,252
613412.8,223
86323.95,461
60467.08,1863
125975,882
101503.3,1477
763452.7,2520
37322.05,581
103335.8,2887
172082.7,4205
107433.4,215
214588.8,4706
23058.46,490
39806.55,65
93249.45,39
150731.3,1214
16108.65,310
651879.5,89
58759.32,1987
109569.4,871
158994.8,461
83187.62,39
33134.37,512
200195.5,41
235381.5,1247
85100.38,542
1160.865,270
25313.63,270
234619.3,963
692012,1239
28509.42,15
12538.56,270
1753.699,270
79776.32,226
475785.7,763
102283.1,158
77588.95,2567
107303.4,142
11608.65,1423
39679.66,93
96014.41,1750
14780.47,711
419047.4,5531
371156.9,1699
20729.09,6092
506475.3,1396
21438.26,460
136140.5,303
20746.86,54
87882.53,15
112572,726
6038.911,1073
196447.3,6974
63784.46,5127
31233.28,596
233946.8,5658
182079,1387
103462.1,2041
230438.6,3791
252106.1,93
44143.9,38
69958.45,2484
255585.2,311
168037.5,241
27204.7,3132
105936.8,1637
176460.4,21
201851.4,1670
270167.8,89
64107.53,1000
66531.26,1502
6125.216,434
49538.15,1494
122454.2,574
367481,1768
195686.2,1642
49263.92,49
147694,927
121091.8,2021
49314.44,32
111429.9,1415
128559,396
44421.91,3851
216147.3,454
314728.2,1807
2039.243,1901
6675.275,1000
277858.5,396
395233.8,1657
70833.59,676
80564.84,3753
36401.38,434
21999.17,735
264949.2,2545
17323.73,6092
674068.8,2924
96624.02,591
136720.7,108
295676.6,822
46726.23,433
82470.75,822
53595.64,313
10373.43,4514
41350.08,15
164820,138
301836.8,644
146188.9,41
164435.7,1319
12121.75,550
19702.33,6560
229620.5,530
97821.67,560
208791.6,536
58529.03,300
77052.9,41
99746.5,211
64996.47,1474
76655.83,78
60928.37,389
21752.21,181
65297.46,4346
239318,1006
13092.95,396
134665.6,166
168236.8,975
40631.93,723
113623.8,2581
148030.5,1489
75493.8,4436
9829.913,351
82748.6,4284
16078.69,351
98186.88,542
16597.77,191
18422.23,351
146915.8,1012
19973.9,17
53891.49,4819
82188.38,4346
21438.26,351
66125.84,1998
205144,688
43185.51,56
69973.8,562
245406.9,496
101520.7,537
78927.65,1396
93326.01,4346
58156.77,389
152472.3,58
169293.2,327
117342.8,250
122460.8,2722
21958.68,1064
167073,56
78903.06,1067
-1965.922,3163
169778,1477
24853.97,241
174766.4,1489
15832.4,526
426055.5,260
353389.8,207
35964.87,9025
10373.43,526
574821.9,515
342556.9,1316
11917.75,5469
87743.8,107
63698.73,577
68381.32,3194
244857.4,250
22886.5,102
36218.74,1067
60026,595
291591.8,1699
53337.65,663
257198.5,5035
59679.57,1114
5542.262,1423
14034.2,526
263771.7,2541
192698.7,537
311711.1,548
250078.8,2296
417790.3,3079
71362.9,2584
348661.9,227
98180.04,146
223627.8,293
42855.24,414
6551.458,414
3639.082,414
65455.9,5469
14012.86,414
90119.48,1018
276951.8,269
9382.233,132
5307.496,318
243571.3,2081
4614.557,526
172624,751
18346.13,1593
5254.779,318
119522.9,3267
37032.98,1007
57683.21,218
65464.73,1212
107928.2,290
201472.3,1974
1160.865,111
80053.97,11538
153977.5,542
190769.5,461
90720.93,1070
142428.2,1279
840070.5,938
111119.9,1007
93350.84,1877
68109.87,264
86548.55,2877
289373.3,270
32973.54,718
170181.3,537
195208.7,877
215797.5,94
94310.02,1056
405258.9,147
217824.6,872
150755.3,5127
19472.33,3243
6332.961,318
18809.24,1073
145333.6,1585
64203.34,210
247490,255
69489.1,617
124435,4092
48014.19,539
5322.756,318
42245.11,206
775579.6,5866
108982.8,393
260524.1,767
125864.1,466
10917.25,852
3958.101,318
248548.1,39
82496.68,1579
73869.52,13
361435,1708
157086.6,229
83804.41,852
207373,195
15146.3,1424
252433.6,1273
15690.57,364
33476.48,998
582034.3,1413
66013.06,1521
149948.3,483
39292.13,78
14430.66,1227
88230.88,3178
336635.2,330
59649.6,939
201232.9,286
228251.5,1881
43121.16,181
282999,3132
148535.5,580
135486.8,1126
52026.82,2498
177664.3,2498
251041.8,562
106026.9,783
117873.6,244
177527.8,2307
20856.07,783
147482.5,1321
126467.3,19
55172.77,56
106738.6,2106
39424.98,1070
7664.722,171
197774.3,460
5359.564,434
216605.7,1226
96044.26,312
109965.1,2474
77185.11,243
211110.8,1454
250151.9,4928
133785.7,2216
187558.4,1369
53422.94,1900
108340.6,1521
27352.02,271
175110.3,383
181414.2,497
253950,2777
123745,2608
94746.59,171
6915.619,899
61301.24,380
138868.5,39
15682.59,49
118969.8,2608
56234.6,1368
54117.21,218
250203.1,5271
305254.9,4346
30115.5,394
5325.767,1092
97067.15,466
161960.2,1104
108086.8,241
157174.5,2647
223175,158
74392.59,93
165224.8,3753
31908.97,140
95508.39,1030
878802.1,754
8575.303,351
65724.27,125
81631.09,649
42332.02,9025
326585.8,1698
7961.244,49
83299.57,4683
52810.45,6234
-3276.536,11
228563.4,1226
64072.55,227
764200.4,659
247227.8,663
290674.5,2581
427576.3,645
12353.66,176
47830.52,1064
31350.29,1423
180299.3,809
87235.16,862
65190.71,691
34190.66,1335
117470.2,1010
22798.78,176
109535.4,414
58290.71,68
132985.6,3193
180377.3,1447
249341.8,706
78342.84,19
129684,666
68.02113,1923
263283.7,849
547530.1,2549
201737.6,2291
126670.1,729
152391.1,78
25515.12,1214
17845.53,159
215635.6,108
13702.86,1368
205478.1,1089
37083.34,39
10554.93,305
209766.5,521
69791.67,809
108255.6,39
360989.7,22
83061.95,882
185560.5,142
273907.3,1148
511799.4,1311
7783.594,351
110853.1,1448
152684.8,1380
89308.59,10235
17470.55,204
110623.3,2541
62616.03,679
8128.762,783
18698.22,1845
75377.38,106
350580.7,480
24434.39,106
275104.8,1006
8908.122,3033
502463.7,349
20025.83,176
1432.677,204
104625.9,1283
2371.109,1396
106607.9,6582
44449,466
718853.4,2005
1819.541,204
154481.3,138
11711.61,1299
90524.33,836
156259.7,147
54195.74,852
5804.324,460
294351.9,5274
120961.2,105
350209,179
234126.3,2297
69135.99,226
109057.6,1219
81946.59,108
58249.43,882
273802.5,1126
90.63653,980
714.5852,364
18109.37,484
17470.55,2051
117943.9,753
568921.6,182
104111.8,353
269691,115
98830.92,775
122200.6,2536
112366.6,8180
178036.3,3236
350280.1,4819
225084.2,512
44446.32,703
2593.357,310
10417.12,270
164118.1,939
151255.1,1415
16262.93,1579
188195,41
72119.73,164
263211,496
318193.6,171
309100.5,1217
687979.1,171
0,1923
147464.3,19
227529.4,293
43201.96,176
14083.93,2887
73494.13,1890
70377.2,5271
215573,2885
152141.3,311
109194.8,56
179724.9,726
153230,218
245419.3,816
381325.4,265
203433.3,2291
134314.9,229
114807.6,2498
149035.3,10235
65641.98,132
48118.01,1219
40594.04,542
36769.66,393
162826.8,286
106408.6,3463
400125.1,223
31130.88,1845
155235.3,617
162103.6,2377
75630.41,786
256654.6,676
55551.8,198
297449.2,483
28219.01,1863
49452.56,353
444866.7,117
121119.2,218
43983.22,1436
0,305
136519.2,706
275610.7,1768
57888.83,1454
171664.7,1602
20295.81,586
33897.79,2328
60774.62,1033
352644.9,1288
128708.8,1642
39791.4,176
31120.63,661
126379.5,372
54853.58,1421
38938.14,4302
132743.4,1007
107073.2,1148
462860.3,2139
68901.16,405
30619.55,3462
458847,706
50739.55,176
326785.2,939
125567.1,8942
70077.62,591
128863.7,376
23722.09,1226
5277.467,899
111899.6,96
88766.33,65
192950.9,89
152444.1,1368
182923.1,351
129603.6,177
6653.822,586
35722.99,5368
68381.32,192
188666.2,171
155532.6,171
18432.56,869
169212.8,1126
201224.2,1070
51285.99,488
13040.86,783
50111.29,1845
-387.7149,980
108259,158
215175.7,1114
310648.3,816
153656.4,203
204953.6,2046
24881.74,5469
148561.5,1168
39020.12,1299
6332.961,4025
190005.9,1705
174609.9,382
8765.344,318
122590.1,165
87864.23,1863
83003.18,80
77219.91,2307
71710.92,97
33804.53,1226
253607.5,1247
140876.3,113
105134.5,726
220105.2,2926
12283.17,1321
22213.59,1226
289664.4,4730
85460.13,2328
214178.3,665
29821.93,153
843103.6,444
201133,2139
93005.49,466
145784.4,283
27332.35,204
33825.73,542
404785,672
87903.88,1319
199497.4,56
141173.4,774
58577.51,775
61854.39,661
22655.94,695
67237.13,321
248450.7,25592
200630.4,383
5804.324,6560
83826.01,2555
92828.62,426
81245.59,1415
31084.63,1070
42823.18,1064
146845.8,228
42592.99,1545
129174.6,830
294321,1319
148745.4,93
66290.28,228
85575.18,454
125260.2,1283
48490.65,1521
229604.2,90
174147.7,120
77035.27,542
133099.2,154
389235.9,2639
160007.2,5615
22458.05,1881
460657.4,2434
288393.3,6514
55426.55,676
62902.34,461
71601.46,688
43011.74,2887
72437.48,218
17136,2291
101127.7,723
97173.6,256
36217.03,206
71925.06,783
160633.7,284
93032.52,379
22565.87,102
40498.27,276
29670.59,37
246845,994
367860.9,2040
160812.2,830
207036.4,3243
264069.8,830
124918.7,376
177143.5,1588
66780.11,830
12476.63,4436
16597.76,1767
42561.1,6560
373263,1708
104144.8,404
0,3132
0,2672
209523.7,2210
32028.61,2264
10285,15
887859.1,830
93451.41,2328
115570.1,565
129050.5,528
5277.467,1073
225078.8,111
279108.8,17
187281.4,56
24340.42,1883
210633.9,1248
71176.93,117
142780.7,1252
16620.49,581
121693.2,164
70962.6,4025
433646,2005
458511.6,793
158886.7,141
66267.37,557
110853.1,4092
189915.2,2717
0,927
117647.9,838
87864.23,5531
386163.6,205
62729.96,218
301727,137
277869.8,1069
31120.63,171
245137.7,2328
102572,1557
136113,1006
194548.6,404
138420,1502
189199.3,8180
190667.7,3193
68055.86,520
158826.5,1006
49022.16,2555
32976.32,3393
32064.91,1767
4764.057,1041
194221.7,1750
289756.2,94
77884.91,849
101673.8,557
79895.1,22
61946.26,192
29269.88,4436
554735.4,115
5581.944,4436
101797.3,454
17293.85,54
1819.541,13
391966.7,439
298705.8,890
142616,376
100025.4,58
300575.5,3470
38804.48,1883
93372.95,845
100854.6,411
56209.85,2307
117728.8,1807
61520.24,1928
75122.21,1705
124467,3132
6754.978,1149
28141.37,1226
62900.11,396
52681.02,196
246811.3,175
59549.48,591
36712.38,4740
110396,293
376378.5,1401
94972.66,229
120199.4,1791
282188.1,163
6886.143,550
104759.9,497
502430.2,741
161304.8,1648
634337.2,5451
188675.3,777
132026.1,3146
372748.4,3297
6609.38,3373
55596.27,2474
125954.3,1579
91210.8,480
67913.02,2307
195857.3,2584
128463.4,939
565909,182
167527.9,869
5359.564,461
120961.2,166
136909.9,741
163506.7,1941
69600.65,679
409255.4,93
14117.56,4514
88687.16,591
327956.2,1424
315481.6,89
44341.24,317
412288.1,679
41494.41,109
33862.81,1187
68381.32,3193
36707.46,372
145784.1,138
67713.38,151
117075.2,289
239570,3463
28584.34,111
18208.19,1579
141183.8,1941
17865.21,111
194306.6,1941
98571.09,479
74839.47,849
33862.81,1590
30627.35,300
389295.1,1900
82496.68,376
216168.9,378
64421.27,396
5186.772,102
541905.2,572
79313.21,229
90928.58,1056
666709.6,115
246481.5,940
401861.3,80
18770.46,132
68.02113,13
167201.3,1218
192703.9,938
18109.37,542
129255.9,6110
87849.7,290
476771.9,235
155145.7,927
31371.52,228
122936.9,1279
117153.5,262
235069.1,4706
7021.367,1073
213003.1,155
120250.3,1051
749345.3,1009
124504.8,327
27844.35,149
128850.9,666
460841.8,1218
169314,1863
286155.7,3178
209753.5,6509
373363.8,136
84446.73,593
84152.25,173
166849.8,78
94162.51,179
202497.1,6299
115512.9,3267
7916.201,4025
116224.2,642
5458.624,305
39449.2,372
74894.1,419
53595.64,13
200769.1,2139
143764.2,1415
53047.64,691
28963.33,106
72129.13,376
113169.1,1820
103578.4,1604
68381.32,2322
163262.4,1639
258540.4,907
65898.17,1579
434642,361
27662.94,54
74394.52,4284
103610.9,1368
175713.8,218
49327.68,1941
126208,596
129549.9,2887
150331.7,153
172903.9,113
65978.87,1041
740384.6,2926
12922.66,78
22719.45,111
161889.9,56
33719.66,2051
142530.2,1449
79611.48,2119
488908.1,1435
63948.66,4302
239033.9,5368
169856.5,1064
165416,330
120968.3,1585
50538.92,1923
4149.371,241
105952.1,2498
288855.3,1794
183294.8,166
11322.1,550
322987,153
18812.67,2058
118029.7,6514
9080.859,586
214356.2,497
43011.2,149
438119.6,4398
197382.2,1690
111181.4,830
153877,537
185986.3,396
10482.33,90
81569.77,3015
27913.13,414
81443.25,786
60892.32,1579
19015.04,396
68645.82,5768
275715.8,295
1364.656,1423
44355.27,539
8575.303,1845
79813.87,1418
61654,218
121449.8,3809
716.3385,270
54468.45,3069
83077.8,4439
212190.5,396
583341,2744
489760.7,1897
25519.85,2322
113205.2,340
51657.8,1168
727595.4,905
93600.3,171
41157.18,54
160005.2,741
314870.6,113
231568.9,1018
44408.74,628
210574.9,97
76060.15,2166
56438.02,4302
142818.6,311
233199.6,1900
15713.25,6092
37759.91,168
109356.6,1616
120961.2,1368
26351.06,393
14121.63,196
9455.108,318
47538.65,396
82732.82,2051
82766.33,344
130798.7,872
111958,283
109880.3,312
36048.82,211
15114.22,1059
26661.11,1474
42876.51,628
676153.1,775
248853.5,6297
142474.6,666
57168.36,939
349675.4,726
787943.9,77
52882.46,38
272139.5,284
293993.7,881
95655.48,235
67765.85,3254
343920.7,676
258183.1,3628
73531.87,1436
15112.88,5368
511125.1,3551
16102.66,1762
930882.9,663
108982.8,2315
52892.14,1000
182813.2,1425
30624.52,176
225531.6,1483
272.0845,13
334567.5,5035
144688.2,838
291201.4,1334
94440.75,220
416586.2,781
358423.1,108
233800.6,869
75945.5,109
163309.4,321
17289.28,612
2321.729,247
77853.35,1941
168893.5,1311
30810.58,54
109421,137
93253.9,2608
15542.32,602
0,2191
192275.8,37
82377.88,1283
74714.38,312
46469.06,963
19450.4,1227
302696.7,706
3220.828,1593
68.02113,290
275059.8,729
326339.9,521
0,257
343351.8,753
112584.9,125
4465.555,1073
126102.6,1623
8735.277,13
113008.5,327
95989.8,878
217736.4,198
190727.8,466
30433.49,97
249877.8,336
17293.85,352
138073.8,1435
60102.37,427
73459.9,2360
160936.6,751
36321.73,1227
143747.8,22
284035,327
48263.59,939
17870.29,313
127805.8,4284
25000.26,1767
82106.3,1652
106095.3,633
404068.8,84
120961.2,332
115572.6,181
239287,565
18650.78,838
220070.1,938
14631.84,726
72576.74,3180
189612.5,155
189532.9,172
91616.67,427
26080.24,1868
118487.1,642
915621.6,678
513982.7,303
1456.602,3373
56941.54,229
37829.15,508
352026.8,1299
145400.7,816
618579.3,684
82739.5,862
70553.37,1535
220223.4,74
129621.8,246
115393.7,726
160495.4,3180
360629.3,132
6332.961,5469
64050.19,2040
189745.1,39
69126.33,429
73459.9,1006
129743.2,589
245025.5,754
187328.6,2639
33862.81,1319
202740.2,11377
35234.05,3470
56419.59,2291
89132.9,429
56941.54,1474
105349.4,2549
56714.94,1033
15542.32,117
56438.02,311
104522.7,196
237612.8,783
187321.7,1415
525793.8,927
155828.6,127
64912.05,688
8221.048,1073
20746.86,882
76325.77,264
330172.8,117
7661.346,3033
65740.88,138
272606.8,135
146919.8,327
156532.5,215
257971.8,256
294607,1470
92695.99,883
197199.4,774
297270.7,3194
116492.4,557
40086.6,2319
152667.7,129
32253.77,394
117655.3,904
198880.5,572
10719.13,434
51621.89,1941
25850.43,394
178988.7,735
68645.6,4025
5458.624,1579
167951.4,567
96328.15,3462
49536.16,32
454818.8,501
135312.5,353
193372.4,548
187407.9,2540
22366.62,1273
78582.13,107
139977.8,332
16932.69,1767
142230.4,22
89638.66,274
63698.73,150
84489.16,228
147507.4,522
46723.91,1000
138188,581
244918.1,871
227021.9,1002
87849.7,2722
169743.6,5368
41133.55,393
145310.5,235
144892.1,1843
12025.55,1073
346758.7,193
169314,277
229190.5,11538
101279.1,2360
88017.41,5658
31084.63,8942
63154.77,466
47505.96,5469
147181.1,256
87473.31,56
993384.3,1369
32126.52,10295
129632.8,173
54937.75,1007
23177.09,1070
56213.48,211
61301.24,2643
93236.05,140
62503.81,2549
19712.6,1690
55591.25,356
42141.11,305
771698.1,3237
60025.86,3132
0,1923
-3276.536,17
50970.46,3470
88328.01,271
2183.449,270
42050.48,1521
47717.48,427
117887.5,656
117092.7,2639
53464.52,159
10509.1,1573
17507.63,313
48399.14,2307
92557.57,537
112061.9,830
77951.2,97
418422.4,4683
5277.467,4436
90720.93,1998
25520.43,3373
4248.045,364
81479.49,542
257140.7,743
141506.5,4302
16102.66,17
66097.61,3525
457333.5,2924
40867.49,107
208509.9,58
6754.978,1883
443246.4,1972
14590.72,109
26042.79,171
157532,3267
646260.4,754
17926.96,17
237364.8,442
27979.23,6560
95386.17,1161
19827.11,3393
225480.5,2610
128720.4,310
62604.55,1648
145203.2,688
33862.81,1687
110630,171
120961.2,253
70539.16,39
155013,1648
394939.7,872
87500.91,196
163161.2,596
67768.55,1368
98237.78,2307
186353.7,1408
94015,424
188882.7,743
180692.7,414
340062,327
23132.4,108
93779.2,512
236102.2,168
199710.2,1868
62902.34,3851
147335.5,496
291294.1,2885
731033.5,479
96138.66,2040
68381.32,246
296333.8,907
161275.7,1293
46354.18,4683
5172.005,78
179852,663
168549.9,565
102564.8,10235
198222.7,93
53161.48,433
598758.1,1680
44227.09,4740
116542.1,1219
110416.9,1275
189067.4,716
32298.38,616
204450.4,286
41338.01,661
101198.9,2191
89123.51,726
110602.5,132
6609.38,586
190690.1,726
28296.1,9025
177802,1521
768035.7,156
51285.99,448
158104.3,659
6609.38,90
